k,gamma,seed,fold,f1,train_time,test_time,total_time,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6
1,0.1,48,,0.6104808719186599,6.198883056640625e-06,0.7275874614715576,0.7275936603546143,0.5806451612903226,0.6153846153846154,0.4444444444444444,0.5333333333333333,0.0,0.6666666666666666,0.7857142857142857
1,0.1,49,,0.680119228962488,1.0013580322265625e-05,0.6778392791748047,0.677849292755127,0.6588235294117647,0.4117647058823529,0.8181818181818182,0.6086956521739131,0.0,0.0,0.8131868131868132
1,0.1,50,,0.6866799019817726,1.33514404296875e-05,0.6834030151367188,0.6834163665771484,0.7107438016528925,0.782608695652174,0.65,0.45161290322580644,0.4,0.2857142857142857,0.8478260869565217
1,0.1,51,,0.6452630183997959,4.291534423828125e-06,0.7366745471954346,0.7366788387298584,0.5882352941176471,0.6896551724137931,0.5161290322580645,0.4126984126984127,0.0,1.0,0.92
1,1.0,42,,0.5663091393078971,6.4373016357421875e-06,0.7848865985870361,0.7848930358886719,0.6956521739130435,0.34285714285714286,0.42857142857142855,0.5714285714285714,0.0,1.0,0.56
1,1.0,43,,0.5525827750238747,4.0531158447265625e-06,0.6924643516540527,0.6924684047698975,0.628099173553719,0.5106382978723404,0.6415094339622641,0.2978723404255319,0.0,0.6666666666666666,0.6493506493506493
1,1.0,44,,0.6283277023728151,8.821487426757812e-06,0.6838541030883789,0.6838629245758057,0.6105263157894737,0.4,0.7142857142857143,0.4090909090909091,0.0,0.6666666666666666,0.8444444444444444
1,1.0,45,,0.629848532419961,8.821487426757812e-06,0.7720472812652588,0.7720561027526855,0.6730769230769231,0.6,0.5641025641025641,0.4155844155844156,0.0,1.0,0.7857142857142857
1,1.0,46,,0.3902050675342601,5.7220458984375e-06,0.6734578609466553,0.6734635829925537,0.6222222222222222,0.2898550724637681,0.4782608695652174,0.4,0.0,0.0,0.17857142857142858
1,1.0,47,,0.6146207583274591,4.76837158203125e-06,0.7250778675079346,0.7250826358795166,0.6607142857142857,0.5106382978723404,0.5142857142857142,0.39215686274509803,0.0,0.0,0.845360824742268
1,1.0,48,,0.5754056816662448,2.86102294921875e-06,0.6890082359313965,0.6890110969543457,0.5434782608695652,0.5238095238095238,0.48,0.410958904109589,0.0,0.6666666666666666,0.7954545454545454
1,1.0,49,,0.6484374836985675,4.76837158203125e-06,0.7261979579925537,0.7262027263641357,0.6818181818181818,0.25,0.85,0.6373626373626373,0.0,0.0,0.6896551724137931
1,1.0,50,,0.7159720820921549,1.049041748046875e-05,0.805755615234375,0.8057661056518555,0.7394957983193278,0.8333333333333334,0.717948717948718,0.4666666666666667,0.4,0.3333333333333333,0.865979381443299
1,1.0,51,,0.6570473706126913,2.1457672119140625e-06,0.6457180976867676,0.6457202434539795,0.6774193548387096,0.5517241379310345,0.5161290322580645,0.43636363636363634,0.0,1.0,0.8932038834951457
1,10.0,42,,0.5282525310267228,4.291534423828125e-06,0.7194161415100098,0.7194204330444336,0.6190476190476191,0.3287671232876712,0.35714285714285715,0.47761194029850745,0.0,0.0,0.6428571428571429
1,10.0,43,,0.5519020321786468,3.814697265625e-06,0.722761869430542,0.7227656841278076,0.6776859504132231,0.5581395348837209,0.5,0.15,0.0,0.6666666666666666,0.7526881720430108
1,10.0,44,,0.6313161148301335,3.814697265625e-06,0.6903457641601562,0.6903495788574219,0.6813186813186813,0.36363636363636365,0.7111111111111111,0.4,0.0,0.6666666666666666,0.8037383177570093
1,10.0,45,,0.5696966604823748,8.821487426757812e-06,0.655451774597168,0.6554605960845947,0.7045454545454546,0.3125,0.2857142857142857,0.38961038961038963,0.0,0.0,0.8
1,10.0,46,,0.45931057162364425,3.5762786865234375e-06,0.8039505481719971,0.8039541244506836,0.7640449438202247,0.25,0.27906976744186046,0.475,0.0,0.0,0.3225806451612903
1,10.0,47,,0.5780743088719202,5.7220458984375e-06,0.7881584167480469,0.7881641387939453,0.6451612903225806,0.35,0.4444444444444444,0.38596491228070173,0.0,0.0,0.8103448275862069
1,10.0,48,,0.5247225601069436,6.198883056640625e-06,0.8521420955657959,0.8521482944488525,0.5806451612903226,0.32432432432432434,0.4444444444444444,0.3125,0.0,0.0,0.7476635514018691
1,10.0,49,,0.556343902018576,3.337860107421875e-06,0.7060461044311523,0.7060494422912598,0.7526881720430108,0.1702127659574468,0.5945945945945946,0.49230769230769234,0.0,0.0,0.5384615384615384
1,10.0,50,,0.6836362588198397,3.5762786865234375e-06,0.7069187164306641,0.7069222927093506,0.7835051546391752,0.6363636363636364,0.5238095238095238,0.5428571428571428,0.3333333333333333,0.5,0.7889908256880734
1,10.0,51,,0.5896401614244464,3.337860107421875e-06,0.6001894474029541,0.6001927852630615,0.7027027027027027,0.24,0.41379310344827586,0.4,0.0,1.0,0.7868852459016393
1,100.0,42,,0.4847475410869524,5.7220458984375e-06,0.7737672328948975,0.7737729549407959,0.6046511627906976,0.35294117647058826,0.24,0.40625,0.0,0.0,0.6021505376344086
