k,gamma,seed,fold,f1,train_time,test_time,total_time,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6
1,0.01,45,,0.5961466925848122,0.06743311882019043,1.063244104385376,1.1306772232055664,0.631578947368421,0.5625,0.125,0.4857142857142857,0.0,0.8,0.8672566371681416
1,0.01,46,,0.6433060609096374,0.0769662857055664,0.9851596355438232,1.0621259212493896,0.7391304347826086,0.6,0.25806451612903225,0.64,0.0,0.0,0.78125
1,0.01,47,,0.6430356658044368,0.0790562629699707,0.9630258083343506,1.0420820713043213,0.7115384615384616,0.42105263157894735,0.4827586206896552,0.5901639344262295,0.0,0.0,0.7906976744186046
1,0.01,48,,0.5666536660288872,0.09465909004211426,0.9773993492126465,1.0720584392547607,0.5063291139240507,0.6153846153846154,0.3157894736842105,0.45,0.0,0.5,0.8275862068965517
1,0.01,49,,0.6204476101926545,0.07185792922973633,0.9611630439758301,1.0330209732055664,0.68,0.23529411764705882,0.358974358974359,0.5753424657534246,0.0,0.0,0.8547008547008547
1,0.01,50,,0.7127463205144916,0.1342637538909912,1.3578345775604248,1.492098331451416,0.6981132075471698,0.72,0.6341463414634146,0.576271186440678,0.6666666666666666,0.0,0.8849557522123894
1,0.01,51,,0.558939006641793,0.06619453430175781,0.9770412445068359,1.0432357788085938,0.5894736842105263,0.4444444444444444,0.35294117647058826,0.4117647058823529,0.0,0.6666666666666666,0.7692307692307693
1,0.1,42,,0.5487862611792321,0.08551597595214844,0.9864890575408936,1.072005033493042,0.6736842105263158,0.45454545454545453,0.2857142857142857,0.32786885245901637,0.0,0.6666666666666666,0.7391304347826086
1,0.1,43,,0.5166597354892137,0.08311128616333008,1.0206351280212402,1.1037464141845703,0.5894736842105263,0.2,0.22857142857142856,0.4375,0.0,0.0,0.7480916030534351
1,0.1,44,,0.5814474643897136,0.16492080688476562,0.9309723377227783,1.095893144607544,0.7021276595744681,0.13333333333333333,0.3333333333333333,0.5714285714285714,0.0,0.6666666666666666,0.7132867132867133
1,0.1,45,,0.48273772599959214,0.08225440979003906,1.0444965362548828,1.1267509460449219,0.5853658536585366,0.07142857142857142,0.12121212121212122,0.34782608695652173,0.0,0.6666666666666666,0.7518796992481203
1,0.1,46,,0.5035660501048329,0.0832064151763916,0.9367339611053467,1.0199403762817383,0.6896551724137931,0.10526315789473684,0.0,0.5074626865671642,0.0,0.0,0.6802721088435374
1,0.1,47,,0.5306859379070332,0.08439850807189941,0.928809404373169,1.0132079124450684,0.7070707070707071,0.23529411764705882,0.2222222222222222,0.4,0.0,0.0,0.7034482758620689
1,0.1,48,,0.5405223238720775,0.07580208778381348,0.9592757225036621,1.0350778102874756,0.5925925925925926,0.5185185185185185,0.20689655172413793,0.42857142857142855,0.0,0.6666666666666666,0.7352941176470589
1,0.1,49,,0.5680722216137498,0.09009075164794922,0.9520878791809082,1.0421786308288574,0.7209302325581395,0.13333333333333333,0.2222222222222222,0.5641025641025641,0.0,0.0,0.7285714285714285
1,0.1,50,,0.5983830541860092,0.1794111728668213,0.8936007022857666,1.073011875152588,0.7647058823529411,0.3,0.5,0.3404255319148936,0.6666666666666666,0.6666666666666666,0.7338129496402878
1,0.1,51,,0.5317100907314851,0.07929682731628418,0.8981411457061768,0.9774379730224609,0.6444444444444445,0.26666666666666666,0.4888888888888889,0.2413793103448276,0.0,0.6666666666666666,0.7299270072992701
1,1.0,42,,0.4981989677751691,0.06666898727416992,0.931063175201416,0.9977321624755859,0.6956521739130435,0.45454545454545453,0.16666666666666666,0.24561403508771928,0.0,0.0,0.68
1,1.0,43,,0.4449072562358276,0.0707862377166748,1.0272903442382812,1.098076581954956,0.6041666666666666,0.2222222222222222,0.08,0.2857142857142857,0.0,0.0,0.6533333333333333
