method,gamma,seed,f1,train_time,test_time,total_time,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6
eucl_raw_nodiv,0.1,43.0,0.6259219647454941,3.5762786865234375e-06,0.6674191951751709,0.6674227714538574,0.6722689075630253,0.5909090909090909,0.7142857142857143,0.42857142857142855,0.0,0.6666666666666666,0.7160493827160493
eucl_raw_nodiv,0.1,44.0,0.6666608144878384,3.5762786865234375e-06,0.6936624050140381,0.6936659812927246,0.7524752475247525,0.37037037037037035,0.6470588235294118,0.6486486486486487,0.0,0.4,0.725
eucl_raw_nodiv,0.1,45.0,0.5897600308683325,2.384185791015625e-06,0.7083158493041992,0.7083182334899902,0.7377049180327869,0.5263157894736842,0.7,0.45614035087719296,0.0,1.0,0.5217391304347826
sta,0.1,42.0,0.6257020645719097,1.6689300537109375e-06,5080.525123119354,5080.525124788284,0.6746987951807228,0.35294117647058826,0.6976744186046512,0.5555555555555556,0.07407407407407407,0.0,0.7191011235955056
sta,0.1,43.0,0.6756350273997332,2.6226043701171875e-06,5079.607865571976,5079.60786819458,0.6666666666666666,0.6666666666666666,0.7567567567567568,0.27450980392156865,0.0,0.6666666666666666,0.9615384615384616
sta,0.1,44.0,0.7296941548380966,2.384185791015625e-06,5306.060111999512,5306.0601143836975,0.6666666666666666,0.6206896551724138,0.717948717948718,0.6153846153846154,0.0,0.6666666666666666,0.9357798165137615
sta,0.1,45.0,0.5777324231745483,3.0994415283203125e-06,5305.947961091995,5305.947964191437,0.7818181818181819,0.35294117647058826,0.5882352941176471,0.20833333333333334,0.0,1.0,0.7096774193548387
wasps,10.0,42.0,0.6676533829358665,0.07616066932678223,1.8458588123321533,1.9220194816589355,0.6595744680851063,0.5714285714285714,0.6530612244897959,0.5230769230769231,0.0,0.0,0.8623853211009175
wasps,10.0,43.0,0.7553590624815192,0.07517695426940918,1.8061864376068115,1.8813633918762207,0.7326732673267327,0.8666666666666667,0.6829268292682927,0.6060606060606061,0.0,0.6666666666666666,0.9158878504672897
wasps,10.0,44.0,0.709799543205177,0.07595086097717285,1.7686338424682617,1.8445847034454346,0.74,0.56,0.5405405405405406,0.676056338028169,0.0,0.0,0.875
wasps,10.0,45.0,0.7173173139232912,0.0756688117980957,1.788299798965454,1.8639686107635498,0.7272727272727273,0.6666666666666666,0.6341463414634146,0.6197183098591549,0.0,0.0,0.8828828828828829
wasps_nodiv,10.0,42.0,0.40769512906015254,0.07534193992614746,1.2681448459625244,1.3434867858886719,0.651685393258427,0.3,0.0,0.14285714285714285,0.0,0.0,0.6024096385542169
wasps_nodiv,10.0,43.0,0.517256894822815,0.07546019554138184,1.2744345664978027,1.3498947620391846,0.5617977528089888,0.5714285714285714,0.375,0.32,0.0,0.6666666666666666,0.6754966887417219
wasps_nodiv,10.0,44.0,0.4792257548053515,0.07537460327148438,1.2438881397247314,1.3192627429962158,0.5641025641025641,0.13333333333333333,0.35714285714285715,0.4262295081967213,0.0,0.0,0.6219512195121951
wasps_nodiv,10.0,45.0,0.5253683375801799,0.07521843910217285,1.262723684310913,1.337942123413086,0.6172839506172839,0.5263157894736842,0.08,0.5074626865671642,0.0,0.0,0.6845637583892618
eucl_params,10.0,42.0,0.36103073861123397,0.07571125030517578,1.4287796020507812,1.504490852355957,0.42105263157894735,0.17142857142857143,0.17647058823529413,0.2222222222222222,0.0,0.0,0.5625
eucl_params,10.0,43.0,0.4136358365259389,0.07524919509887695,1.4439873695373535,1.5192365646362305,0.44680851063829785,0.17391304347826086,0.20689655172413793,0.3076923076923077,0.0,0.0,0.6446280991735537
eucl_params,10.0,44.0,0.4040390518863198,0.07569026947021484,1.417940378189087,1.4936306476593018,0.34408602150537637,0.23076923076923078,0.40816326530612246,0.2727272727272727,0.0,0.0,0.6306306306306306
eucl_params,10.0,45.0,0.4280532386867791,0.07559871673583984,1.4663727283477783,1.5419714450836182,0.45714285714285713,0.17391304347826086,0.2857142857142857,0.31746031746031744,0.0,0.0,0.6434782608695652
eucl_params_nodiv,10.0,42.0,0.32174728470532377,0.0753633975982666,1.0611214637756348,1.1364848613739014,0.367816091954023,0.09523809523809523,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5421686746987951
eucl_params_nodiv,10.0,43.0,0.3337857681246963,0.0762946605682373,1.0908355712890625,1.1671302318572998,0.32,0.125,0.18604651162790697,0.2608695652173913,0.0,0.0,0.5454545454545454
eucl_params_nodiv,10.0,44.0,0.21227950266450438,0.07544922828674316,1.1158485412597656,1.1912977695465088,0.1724137931034483,0.0,0.08333333333333333,0.09090909090909091,0.0,0.0,0.46601941747572817
eucl_params_nodiv,10.0,45.0,0.35696505451495664,0.07549214363098145,1.1247563362121582,1.2002484798431396,0.410958904109589,0.0,0.0,0.30952380952380953,0.0,0.5,0.6
eucl_raw,10.0,42.0,0.728467225459222,5.0067901611328125e-06,1.1458303928375244,1.1458353996276855,0.7640449438202247,0.6666666666666666,0.7547169811320755,0.6376811594202898,0.0,0.6666666666666666,0.7956989247311828
eucl_raw,10.0,43.0,0.7309494185738667,1.9073486328125e-06,1.1753509044647217,1.1753528118133545,0.7169811320754716,0.7567567567567568,0.7727272727272727,0.5084745762711864,0.0,0.6666666666666666,0.9072164948453608
eucl_raw,10.0,44.0,0.7424878400517497,2.384185791015625e-06,1.1684370040893555,1.1684393882751465,0.6947368421052632,0.7222222222222222,0.7619047619047619,0.6486486486486487,0.0,0.0,0.9090909090909091
eucl_raw,10.0,45.0,0.6733254830158855,2.1457672119140625e-06,1.1604180335998535,1.1604201793670654,0.7927927927927928,0.5185185185185185,0.7058823529411765,0.45614035087719296,0.0,0.0,0.7954545454545454
eucl_raw_nodiv,10.0,42.0,0.45117183744801104,2.1457672119140625e-06,0.6351830959320068,0.6351852416992188,0.6835443037974683,0.23809523809523808,0.47368421052631576,0.4927536231884058,0.04,0.0,0.2857142857142857
eucl_raw_nodiv,10.0,43.0,0.5760390764760512,2.1457672119140625e-06,0.7231719493865967,0.7231740951538086,0.6890756302521008,0.46153846153846156,0.5405405405405406,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.7764705882352941
eucl_raw_nodiv,10.0,44.0,0.6051256388939027,2.6226043701171875e-06,0.6808021068572998,0.6808047294616699,0.651685393258427,0.3793103448275862,0.5161290322580645,0.6172839506172839,0.0,0.6666666666666666,0.6744186046511628
eucl_raw_nodiv,10.0,45.0,0.45022765937051645,2.384185791015625e-06,0.6820409297943115,0.6820433139801025,0.7747747747747747,0.0,0.6285714285714286,0.05128205128205128,0.0,1.0,0.4691358024691358
sta,10.0,42.0,0.5373349019853355,2.1457672119140625e-06,5089.533903598785,5089.533905744553,0.7294117647058823,0.25806451612903225,0.3448275862068966,0.4727272727272727,0.05714285714285714,0.0,0.6017699115044248
sta,10.0,43.0,0.5821243302352119,2.1457672119140625e-06,5092.061298131943,5092.06130027771,0.6728971962616822,0.5555555555555556,0.5806451612903226,0.13043478260869565,0.0,0.6666666666666666,0.8429752066115702
sta,10.0,44.0,0.6176105878531569,2.1457672119140625e-06,5309.331879615784,5309.331881761551,0.651685393258427,0.5,0.5161290322580645,0.5,0.0,0.6666666666666666,0.7669172932330827
sta,10.0,45.0,0.5063332694845143,2.384185791015625e-06,5309.39840054512,5309.398402929306,0.74,0.35294117647058826,0.35714285714285715,0.18181818181818182,0.0,0.6666666666666666,0.6355140186915887
wasps,10000.0,42,0.6649614560711489,0.07531332969665527,1.83469557762146,1.9100089073181152,0.6666666666666666,0.5925925925925926,0.6,0.5507246376811594,0.0,0.0,0.8440366972477065
wasps,10000.0,43,0.6831760386323493,0.0753788948059082,1.8258581161499023,1.9012370109558105,0.6296296296296297,0.6923076923076923,0.65,0.48484848484848486,0.5,0.6666666666666666,0.8932038834951457
wasps,10000.0,44,0.6250128712444503,0.07547211647033691,1.7901713848114014,1.8656435012817383,0.7070707070707071,0.18181818181818182,0.47368421052631576,0.5866666666666667,0.0,0.0,0.8108108108108109
wasps,10000.0,45,0.6689643307886298,0.07535576820373535,1.8269004821777344,1.9022562503814697,0.7115384615384616,0.5833333333333334,0.4444444444444444,0.5866666666666667,0.0,0.0,0.8598130841121495
wasps_nodiv,10000.0,42,0.43626092401893124,0.0791771411895752,1.278590202331543,1.3577673435211182,0.6292134831460674,0.19047619047619047,0.08,0.27450980392156865,0.0,0.0,0.6242038216560509
wasps_nodiv,10000.0,43,0.4756663563059835,0.07606029510498047,1.2488651275634766,1.324925422668457,0.5050505050505051,0.3157894736842105,0.21428571428571427,0.37037037037037035,0.0,0.6666666666666666,0.6901408450704225
wasps_nodiv,10000.0,44,0.4489648567119155,0.0758669376373291,1.2514586448669434,1.3273255825042725,0.5384615384615384,0.13333333333333333,0.16,0.4117647058823529,0.0,0.0,0.6375
wasps_nodiv,10000.0,45,0.4770635789912898,0.07559704780578613,1.2141587734222412,1.2897558212280273,0.5060240963855421,0.45454545454545453,0.08333333333333333,0.4722222222222222,0.0,0.0,0.6666666666666666
eucl_params,10000.0,42,0.37842814678498987,0.0767817497253418,1.492438793182373,1.5692205429077148,0.475,0.2222222222222222,0.11764705882352941,0.22535211267605634,0.0,0.0,0.5806451612903226
eucl_params,10000.0,43,0.4473945891720744,0.07504844665527344,1.4254624843597412,1.5005109310150146,0.46938775510204084,0.19047619047619047,0.3225806451612903,0.3333333333333333,0.0,0.0,0.6666666666666666
eucl_params,10000.0,44,0.38950398996724084,0.07694673538208008,1.440873622894287,1.5178203582763672,0.34408602150537637,0.25,0.3404255319148936,0.24242424242424243,0.0,0.0,0.6260869565217392
eucl_params,10000.0,45,0.4160839860956071,0.0756216049194336,1.4521942138671875,1.527815818786621,0.45714285714285713,0.08695652173913043,0.2777777777777778,0.3225806451612903,0.0,0.0,0.6260869565217392
eucl_params_nodiv,10000.0,42,0.31036349588987144,0.07526969909667969,1.1041295528411865,1.1793992519378662,0.36363636363636365,0.09523809523809523,0.08695652173913043,0.1702127659574468,0.0,0.0,0.5389221556886228
eucl_params_nodiv,10000.0,43,0.3086387806885678,0.0756986141204834,1.0954396724700928,1.1711382865905762,0.2972972972972973,0.13333333333333333,0.13953488372093023,0.2535211267605634,0.0,0.0,0.5034965034965035
eucl_params_nodiv,10000.0,44,0.20107245683676886,0.07589292526245117,1.0979821681976318,1.173875093460083,0.13793103448275862,0.0,0.0,0.13333333333333333,0.0,0.0,0.46601941747572817
eucl_params_nodiv,10000.0,45,0.35685783354437667,0.0753321647644043,1.0861546993255615,1.1614868640899658,0.4,0.0,0.0,0.3058823529411765,0.0,0.4,0.6164383561643836
eucl_raw,10000.0,42,0.7602444855095812,2.1457672119140625e-06,1.2103791236877441,1.210381269454956,0.8041237113402062,0.6875,0.7692307692307693,0.696969696969697,0.0,0.6666666666666666,0.8131868131868132
eucl_raw,10000.0,43,0.7555238669630532,2.384185791015625e-06,1.1708059310913086,1.1708083152770996,0.7450980392156863,0.8484848484848485,0.75,0.5714285714285714,0.0,0.6666666666666666,0.9052631578947369
eucl_raw,10000.0,44,0.7247697209360862,3.337860107421875e-06,1.2045719623565674,1.2045753002166748,0.6813186813186813,0.5714285714285714,0.8095238095238095,0.6835443037974683,0.0,0.0,0.8571428571428571
eucl_raw,10000.0,45,0.6782079478440325,2.1457672119140625e-06,1.1555776596069336,1.1555798053741455,0.8181818181818182,0.45161290322580644,0.6808510638297872,0.5,0.0,0.0,0.7865168539325843
eucl_raw_nodiv,10000.0,42,0.4086113653927719,1.9073486328125e-06,0.6998405456542969,0.6998424530029297,0.6666666666666666,0.21739130434782608,0.2,0.4838709677419355,0.03636363636363636,0.0,0.2857142857142857
eucl_raw_nodiv,10000.0,43,0.533948717948718,2.384185791015625e-06,0.68585205078125,0.685854434967041,0.6833333333333333,0.38461538461538464,0.48484848484848486,0.10256410256410256,0.16666666666666666,0.6666666666666666,0.7692307692307693
eucl_raw_nodiv,10000.0,44,0.5712086442193842,2.1457672119140625e-06,0.6361813545227051,0.636183500289917,0.6292134831460674,0.37037037037037035,0.45161290322580644,0.5263157894736842,0.0,0.6666666666666666,0.6736842105263158
eucl_raw_nodiv,10000.0,45,0.36545473574045007,2.384185791015625e-06,0.6711933612823486,0.6711957454681396,0.6923076923076923,0.0,0.35714285714285715,0.0,0.0,0.6666666666666666,0.4222222222222222
sta,10000.0,42,0.490900273624495,2.1457672119140625e-06,5092.748887062073,5092.74888920784,0.6818181818181818,0.20689655172413793,0.2222222222222222,0.39285714285714285,0.06666666666666667,0.0,0.6101694915254238
sta,10000.0,43,0.5715246602181392,2.384185791015625e-06,5089.99196267128,5089.991965055466,0.5882352941176471,0.5161290322580645,0.7058823529411765,0.19607843137254902,0.0,0.6666666666666666,0.7967479674796748
sta,10000.0,44,0.5927352506264398,1.9073486328125e-06,5315.093562841415,5315.093564748764,0.6153846153846154,0.5454545454545454,0.5161290322580645,0.417910447761194,0.0,0.6666666666666666,0.7611940298507462
sta,10000.0,45,0.5223883534740678,3.5762786865234375e-06,5314.8639504909515,5314.86395406723,0.72,0.3333333333333333,0.35714285714285715,0.36363636363636365,0.0,0.0,0.6126126126126126
